104.625282308,-102.019170283
104.621094905,-102.023061112
104.616918708,-102.026939714
104.612740903,-102.030829341
104.608592184,-102.034743394
104.604428645,-102.038650317
104.600266044,-102.042517642
104.596083085,-102.046406835
104.591956306,-102.050299371
104.587800518,-102.054226632
104.583651659,-102.058081114
104.57951721,-102.06198457
104.54330156,-102.040276571
104.369856343,-101.922474263
104.0734506,-101.721712361
103.45264447,-101.301022074
102.718641862,-100.735618569
101.961169211,-100.077430823
101.131746709,-99.366076988
100.13170427,-98.5162916424
98.8657304363,-97.4649506318
97.4870204726,-96.3321941042
96.0259886288,-95.1419918586
94.4296675281,-93.8587040467
92.6552411749,-92.4674805909
90.6628153014,-90.9179689409
88.6044026668,-89.3341897546
86.4867509885,-87.7266329369
83.8810237031,-85.7840001083
81.1044162727,-83.7487823559
78.1225755735,-81.6033480471
74.9887680987,-79.3619402081
71.608199199,-76.9886840434
67.8713243937,-74.399502563
64.0790395901,-71.6944065167
60.8170687089,-68.7200285767
57.5056289312,-66.4080077942
54.5620780568,-64.0485397089
51.5850737138,-61.5827784407
49.1345502486,-59.0746609445
47.5849178299,-56.4152156284
45.959020997,-54.0417614309
44.2031533057,-52.1569333756
42.2401404971,-50.4348827539
40.2182945422,-48.6873804356
38.1235558416,-46.8996652379
35.9509447385,-45.0754274208
33.7306779791,-43.2352479336
31.4624941756,-41.3736354013
29.1553445716,-39.5044622708
27.1211134895,-37.63981707
25.3732197406,-35.6236434919
23.5996732841,-33.604323198
21.6259551602,-31.3977669392
19.1247998535,-28.6306407339
16.4458125898,-25.7262763556
13.7622722299,-22.8186444343
11.6533280355,-19.8936674603
9.63258201845,-16.9201533929
7.59308838618,-13.9526895947
5.53360200102,-10.999208516
3.43954817642,-8.03729443635
1.56053948849,-5.15248599235
0.0770017998925,-2.24818480688
-1.41079082375,0.634198338034
-2.90755064585,3.46515669776
-4.45368177715,6.32880292878
-6.07656051778,9.32010522631
-7.79191548326,12.4351950177
-9.59034529271,15.6565997793
-10.9669657571,18.8339180798
-11.5496659212,21.9163078325
-12.341756263,24.5906412377
-13.3092788863,27.1968719876
-14.2884953276,29.7746736148
-15.2719725827,32.2950821274
-16.2636753967,34.7859570686
-17.1612654577,37.1740347952
-17.6969493854,39.3557462649
-18.4363422088,41.5144040319
-19.2609262551,43.8399205627
-20.1730971979,46.3558651979
-21.1717403645,49.072320149
-22.2736272831,51.9883307941
-23.7454877474,54.6907024167
-25.2891331351,57.4359793574
-26.5954044846,60.4437073426
-28.2516436217,63.2407834654
-29.8927597478,65.9814157862
-31.3448771637,69.0277080114
-32.8739874619,72.2418239428
-33.9290246333,75.5009620809
-34.9770604029,78.9989223751
-36.1777673852,82.8952451497
-37.5625546098,87.2098742655
-38.5604850517,91.6098835837
-38.9081323888,95.724277927
-38.9241853358,99.7408994243
-38.9950232601,103.924876897
-39.0971834327,108.144715045
-39.452742785,112.079209726
-40.2831003839,115.615563977
-41.0477307759,118.919620357
-41.3644278612,121.728023136
-42.1348076306,124.254108197
-43.1411609736,127.045281191
-44.2294083375,129.940510333
-45.4546268698,133.075450957
-46.8368590152,136.226929899
-48.8038880572,138.810053101
-51.4895484886,140.29309499
-54.8356889739,139.984852959
-57.9121536547,137.664614643
-59.2309136796,133.561471489
-59.5989216534,128.350571779
-60.0182576092,122.952820099
-59.5869115232,117.908646081
-58.4473882646,113.279365915
-57.7595452024,108.807286655
-57.3114249998,104.259153418
-56.8985956192,99.6755768773
-56.5167797045,95.1050090594
-56.1701909278,90.5607691171
-55.4984762553,86.4559428954
-54.5756797837,82.5683149741
-53.5163548879,79.1441585102
-52.6242495872,76.3053351303
-52.1403778942,73.6099252212
-51.7180363679,71.0851552441
-51.3385049698,68.7132034486
-50.9965362127,66.4821477661
-50.6949737501,64.4026906654
-50.3867867015,62.6459062133
-49.9135987827,61.1630381605
-49.5857518778,59.8167907364
-49.379637609,58.1651333324
-49.1649883624,56.3547402234
-48.9644868547,54.5433902069
-48.7441506424,52.7879818949
-48.3339188829,51.1584164639
-47.8793774909,49.3403748024
-47.3795316416,47.2407434014
-46.7830588419,44.6304724458
-46.119323818,41.6044909282
-45.4185437883,38.3105109781
-44.7282178361,34.9508998834
-44.0376462953,31.4969058344
-43.3475370221,27.9121010938
-42.657990399,24.1969169609
-41.9695756856,20.3439695925
-41.2836856711,16.3561676962
-40.5947390537,12.2133962803
-39.9116084386,7.93333222537
-39.2340123618,3.50688892074
-38.5564439083,-1.07398055191
-37.5120887125,-5.34844780452
-35.7765864878,-9.29172589021
-33.9994410201,-13.3494585388
-32.1654000247,-17.2764669274
-29.9964065326,-20.8928248985
-28.4097895615,-24.5105019255
-26.9976428384,-27.9943515325
-25.260417495,-31.216047369
-23.4997446853,-34.5310772938
-21.726279752,-37.9449880186
-19.9426122196,-41.451760034
-18.037104466,-44.6516496267
-15.8704244111,-47.6332555649
-13.6830921896,-50.6977833445
-11.4878690664,-53.8332048901
-9.26993892588,-57.0431368435
-7.03469504445,-60.3405903459
-4.78763008449,-63.7274485002
-2.51276606425,-67.2198964411
-0.231790063853,-70.8028527424
2.05685784726,-74.4836317365
4.34399589889,-78.2477067788
6.63230795508,-82.083786862
9.09690803175,-85.3834861836
11.9778989644,-87.8254248596
14.4411039639,-90.2669613757
16.6506726603,-92.8476613654
18.9346853031,-94.958216034
20.743198668,-97.1413886771
22.4222835622,-99.4940330651
24.1314974897,-101.942456935
25.8792043834,-104.49316764
27.6710510894,-106.696877668
29.5904192452,-108.763837721
31.4708968007,-110.672787252
33.3740259842,-112.192628461
34.7786750784,-113.873923437
36.1058213928,-115.377213215
37.5262236247,-116.797353233
38.9880567134,-118.285495055
40.4891992166,-119.839791329
42.0152140766,-121.455775331
43.565595852,-123.125430171
45.1482369948,-124.860400568
46.7523212581,-126.654645397
48.3937722877,-128.532820462
50.070359392,-130.483675492
51.7632294414,-132.035007498
53.5296744269,-133.519092752
55.1984048002,-135.021488047
56.5113946626,-136.683954713
57.8161622463,-138.091790114
59.0867319422,-139.463622606
60.1157001467,-140.981369576
61.2141969216,-142.221921024
62.4276071414,-143.495214919
63.5178780129,-144.664257419
63.7426880454,-144.918289208
63.7411636038,-144.924045752
63.7396485325,-144.929808374
63.7380939856,-144.93558672
63.7365666594,-144.941345692
